Time,Unix Time,Bit Depth (Feet),Depth (Feet),ROP (ft/hr)
12/30/20 0:00:00,1609286400,8563.9,8563.9,512.3
12/30/20 0:00:01,1609286401,8564,8564,519.1
12/30/20 0:00:02,1609286402,8564.2,8564.2,519.1
12/30/20 0:00:03,1609286403,8564.3,8564.3,527
12/30/20 0:00:04,1609286404,8564.5,8564.5,527
12/30/20 0:00:05,1609286405,8564.6,8564.6,521.3
12/30/20 0:00:06,1609286406,8564.8,8564.8,517.9
12/30/20 0:00:07,1609286407,8564.8,8564.8,511.4
12/30/20 0:00:08,1609286408,8565.1,8565.1,513
12/30/20 0:00:09,1609286409,8565.2,8565.2,513
12/30/20 0:00:10,1609286410,8565.3,8565.3,551.1
12/30/20 0:00:11,1609286411,8565.5,8565.5,551.1
12/30/20 0:00:12,1609286412,8565.6,8565.6,549.9
12/30/20 0:00:13,1609286413,8565.7,8565.7,549.9
12/30/20 0:00:14,1609286414,8565.9,8565.9,544.5
12/30/20 0:00:15,1609286415,8566,8566,570.7
12/30/20 0:00:16,1609286416,8566.2,8566.2,570.7
12/30/20 0:00:17,1609286417,8566.3,8566.3,493.1
12/30/20 0:00:18,1609286418,8566.4,8566.4,498.8
12/30/20 0:00:19,1609286419,8566.5,8566.5,498.8
12/30/20 0:00:20,1609286420,8566.7,8566.7,488.4
12/30/20 0:00:21,1609286421,8566.9,8566.9,521.2
12/30/20 0:00:22,1609286422,8566.9,8566.9,521.2
12/30/20 0:00:23,1609286423,8567.1,8567.1,521.2
12/30/20 0:00:24,1609286424,8567.3,8567.3,529.2
12/30/20 0:00:25,1609286425,8567.4,8567.4,529.2
12/30/20 0:00:26,1609286426,8567.6,8567.6,529.2
12/30/20 0:00:27,1609286427,8567.7,8567.7,504.7
12/30/20 0:00:28,1609286428,8567.8,8567.8,513
12/30/20 0:00:29,1609286429,8568,8568,513
12/30/20 0:00:30,1609286430,8568.1,8568.1,509.7
12/30/20 0:00:31,1609286431,8568.3,8568.3,509.7
12/30/20 0:00:32,1609286432,8568.4,8568.4,509.7
12/30/20 0:00:33,1609286433,8568.6,8568.6,525
12/30/20 0:00:34,1609286434,8568.7,8568.7,525
12/30/20 0:00:35,1609286435,8568.9,8568.9,520.7
12/30/20 0:00:36,1609286436,8569,8569,518.9
12/30/20 0:00:37,1609286437,8569.1,8569.1,519.2
12/30/20 0:00:38,1609286438,8569.3,8569.3,519.2
12/30/20 0:00:39,1609286439,8569.4,8569.4,519.4
12/30/20 0:00:40,1609286440,8569.6,8569.6,522.7
12/30/20 0:00:41,1609286441,8569.8,8569.8,522.7
12/30/20 0:00:42,1609286442,8569.8,8569.8,513.7
12/30/20 0:00:43,1609286443,8570,8570,513.7
12/30/20 0:00:44,1609286444,8570.2,8570.2,516.6
12/30/20 0:00:45,1609286445,8570.3,8570.3,516.6
12/30/20 0:00:46,1609286446,8570.5,8570.5,518.2
12/30/20 0:00:47,1609286447,8570.6,8570.6,527.4
12/30/20 0:00:48,1609286448,8570.7,8570.7,527.4
12/30/20 0:00:49,1609286449,8570.8,8570.8,523.7
12/30/20 0:00:50,1609286450,8571,8571,523.7
12/30/20 0:00:51,1609286451,8571.1,8571.1,512.4
12/30/20 0:00:52,1609286452,8571.3,8571.3,511.8
12/30/20 0:00:53,1609286453,8571.5,8571.5,557.8
12/30/20 0:00:54,1609286454,8571.6,8571.6,557.8
12/30/20 0:00:55,1609286455,8571.7,8571.7,537.1
12/30/20 0:00:56,1609286456,8571.8,8571.8,537.1
12/30/20 0:00:57,1609286457,8572,8572,549.9
12/30/20 0:00:58,1609286458,8572.1,8572.1,575.7
12/30/20 0:00:59,1609286459,8572.2,8572.2,575.7
12/30/20 0:01:00,1609286460,8572.4,8572.4,510.7
12/30/20 0:01:01,1609286461,8572.5,8572.5,514.6
12/30/20 0:01:02,1609286462,8572.7,8572.7,514.6
12/30/20 0:01:03,1609286463,8572.9,8572.9,491.9
12/30/20 0:01:04,1609286464,8572.9,8572.9,485.5
12/30/20 0:01:05,1609286465,8573.1,8573.1,518
12/30/20 0:01:06,1609286466,8573.2,8573.2,518
12/30/20 0:01:07,1609286467,8573.4,8573.4,520.8
12/30/20 0:01:08,1609286468,8573.5,8573.5,524.5
12/30/20 0:01:09,1609286469,8573.6,8573.6,524.5
12/30/20 0:01:10,1609286470,8573.8,8573.8,504.6
12/30/20 0:01:11,1609286471,8573.9,8573.9,491.7
12/30/20 0:01:12,1609286472,8574.1,8574.1,511.2
12/30/20 0:01:13,1609286473,8574.3,8574.3,510.9
12/30/20 0:01:14,1609286474,8574.3,8574.3,484.7
12/30/20 0:01:15,1609286475,8574.5,8574.5,511.4
12/30/20 0:01:16,1609286476,8574.7,8574.7,524.3
12/30/20 0:01:17,1609286477,8574.8,8574.8,524.3
12/30/20 0:01:18,1609286478,8574.9,8574.9,505
12/30/20 0:01:19,1609286479,8575.1,8575.1,518.3
12/30/20 0:01:20,1609286480,8575.2,8575.2,518.3
12/30/20 0:01:21,1609286481,8575.4,8575.4,518.2
12/30/20 0:01:22,1609286482,8575.6,8575.6,511.8
12/30/20 0:01:23,1609286483,8575.6,8575.6,511.8
12/30/20 0:01:24,1609286484,8575.9,8575.9,521
12/30/20 0:01:25,1609286485,8576,8576,517.6
12/30/20 0:01:26,1609286486,8576,8576,518.6
12/30/20 0:01:27,1609286487,8576.2,8576.2,518.6
12/30/20 0:01:28,1609286488,8576.3,8576.3,518.5
12/30/20 0:01:29,1609286489,8576.6,8576.6,545.5
12/30/20 0:01:30,1609286490,8576.6,8576.6,526.5
12/30/20 0:01:31,1609286491,8576.8,8576.8,526.5
12/30/20 0:01:32,1609286492,8576.9,8576.9,525
12/30/20 0:01:33,1609286493,8577,8577,539.5
12/30/20 0:01:34,1609286494,8577.2,8577.2,539.5
12/30/20 0:01:35,1609286495,8577.3,8577.3,484.2
12/30/20 0:01:36,1609286496,8577.5,8577.5,484.7
12/30/20 0:01:37,1609286497,8577.7,8577.7,518
12/30/20 0:01:38,1609286498,8577.7,8577.7,518
12/30/20 0:01:39,1609286499,8577.9,8577.9,518
12/30/20 0:01:40,1609286500,8578.1,8578.1,524.6
12/30/20 0:01:41,1609286501,8578.1,8578.1,524.6
12/30/20 0:01:42,1609286502,8578.3,8578.3,518.8
12/30/20 0:01:43,1609286503,8578.5,8578.5,518.8
12/30/20 0:01:44,1609286504,8578.6,8578.6,509.4
12/30/20 0:01:45,1609286505,8578.7,8578.7,509.4
12/30/20 0:01:46,1609286506,8578.9,8578.9,521.6
12/30/20 0:01:47,1609286507,8579.1,8579.1,521.6
12/30/20 0:01:48,1609286508,8579.1,8579.1,518.3
12/30/20 0:01:49,1609286509,8579.3,8579.3,518.3
12/30/20 0:01:50,1609286510,8579.5,8579.5,518.3
12/30/20 0:01:51,1609286511,8579.7,8579.7,545.1
12/30/20 0:01:52,1609286512,8579.8,8579.8,545.1
12/30/20 0:01:53,1609286513,8579.9,8579.9,521.5
12/30/20 0:01:54,1609286514,8580,8580,537.5
12/30/20 0:01:55,1609286515,8580.1,8580.1,537.5
12/30/20 0:01:56,1609286516,8580.3,8580.3,553.7
12/30/20 0:01:57,1609286517,8580.4,8580.4,553.7
12/30/20 0:01:58,1609286518,8580.5,8580.5,474.4
12/30/20 0:01:59,1609286519,8580.7,8580.7,507.3
12/30/20 0:02:00,1609286520,8580.8,8580.8,468.1
12/30/20 0:02:01,1609286521,8581,8581,477.5
12/30/20 0:02:02,1609286522,8581.1,8581.1,477.5
12/30/20 0:02:03,1609286523,8581.2,8581.2,492.7
12/30/20 0:02:04,1609286524,8581.4,8581.4,492.7
12/30/20 0:02:05,1609286525,8581.5,8581.5,509.6
12/30/20 0:02:06,1609286526,8581.7,8581.7,510.1
12/30/20 0:02:07,1609286527,8581.8,8581.8,510.1
12/30/20 0:02:08,1609286528,8582,8582,521.3
12/30/20 0:02:09,1609286529,8582.2,8582.2,521.5
12/30/20 0:02:10,1609286530,8582.2,8582.2,521.5
12/30/20 0:02:11,1609286531,8582.4,8582.4,521.5
12/30/20 0:02:12,1609286532,8582.5,8582.5,519.6
12/30/20 0:02:13,1609286533,8582.6,8582.6,519.2
12/30/20 0:02:14,1609286534,8582.8,8582.8,546
12/30/20 0:02:15,1609286535,8582.9,8582.9,522.8
12/30/20 0:02:16,1609286536,8583.1,8583.1,524.9
12/30/20 0:02:17,1609286537,8583.2,8583.2,540.1
12/30/20 0:02:18,1609286538,8583.4,8583.4,562.7
12/30/20 0:02:19,1609286539,8583.5,8583.5,562.7
12/30/20 0:02:20,1609286540,8583.7,8583.7,516.2
12/30/20 0:02:21,1609286541,8583.8,8583.8,516.2
12/30/20 0:02:22,1609286542,8583.9,8583.9,489.8
12/30/20 0:02:23,1609286543,8584,8584,489.8
12/30/20 0:02:24,1609286544,8584.2,8584.2,474.6
12/30/20 0:02:25,1609286545,8584.3,8584.3,491
12/30/20 0:02:26,1609286546,8584.3,8584.3,491
12/30/20 0:02:27,1609286547,8584.4,8584.4,491
12/30/20 0:02:28,1609286548,8584.5,8584.5,431.6
12/30/20 0:02:29,1609286549,8584.7,8584.7,431.6
12/30/20 0:02:30,1609286550,8584.7,8584.7,422.8
12/30/20 0:02:31,1609286551,8584.9,8584.9,396.7
12/30/20 0:02:32,1609286552,8584.9,8584.9,377.5
12/30/20 0:02:33,1609286553,8585.1,8585.1,384.6
12/30/20 0:02:34,1609286554,8585.2,8585.2,416.1
12/30/20 0:02:35,1609286555,8585.4,8585.4,439.2
12/30/20 0:02:36,1609286556,8585.5,8585.5,439.2
12/30/20 0:02:37,1609286557,8585.6,8585.6,439.2
12/30/20 0:02:38,1609286558,8585.7,8585.7,465.2
12/30/20 0:02:39,1609286559,8585.9,8585.9,491.4
12/30/20 0:02:40,1609286560,8586.1,8586.1,523.6
12/30/20 0:02:41,1609286561,8586.2,8586.2,523.6
12/30/20 0:02:42,1609286562,8586.3,8586.3,523.6
12/30/20 0:02:43,1609286563,8586.4,8586.4,541.9
12/30/20 0:02:44,1609286564,8586.6,8586.6,541.9
12/30/20 0:02:45,1609286565,8586.8,8586.8,549.8
12/30/20 0:02:46,1609286566,8586.9,8586.9,549.8
12/30/20 0:02:47,1609286567,8587.1,8587.1,531.2
12/30/20 0:02:48,1609286568,8587.2,8587.2,531.2
12/30/20 0:02:49,1609286569,8587.4,8587.4,595.4
12/30/20 0:02:50,1609286570,8587.5,8587.5,610.2
12/30/20 0:02:51,1609286571,8587.7,8587.7,635.6
12/30/20 0:02:52,1609286572,8588,8588,635.6
12/30/20 0:02:53,1609286573,8588,8588,635.5
12/30/20 0:02:54,1609286574,8588.1,8588.1,619.1
12/30/20 0:02:55,1609286575,8588.4,8588.4,619.1
12/30/20 0:02:56,1609286576,8588.4,8588.4,546.8
12/30/20 0:02:57,1609286577,8588.6,8588.6,546.8
12/30/20 0:02:58,1609286578,8588.8,8588.8,514.8
12/30/20 0:02:59,1609286579,8588.9,8588.9,514.9
12/30/20 0:03:00,1609286580,8589,8589,516.1
12/30/20 0:03:01,1609286581,8589.2,8589.2,516.1
12/30/20 0:03:02,1609286582,8589.3,8589.3,492.5
12/30/20 0:03:03,1609286583,8589.4,8589.4,492.5
12/30/20 0:03:04,1609286584,8589.6,8589.6,488
12/30/20 0:03:05,1609286585,8589.6,8589.6,461.4
12/30/20 0:03:06,1609286586,8589.8,8589.8,467.4
12/30/20 0:03:07,1609286587,8590,8590,493.8
12/30/20 0:03:08,1609286588,8590.1,8590.1,504.5
12/30/20 0:03:09,1609286589,8590.3,8590.3,504.5
12/30/20 0:03:10,1609286590,8590.4,8590.4,497.1
12/30/20 0:03:11,1609286591,8590.5,8590.5,497.1
12/30/20 0:03:12,1609286592,8590.6,8590.6,485.8
12/30/20 0:03:13,1609286593,8590.8,8590.8,485.8
12/30/20 0:03:14,1609286594,8590.9,8590.9,539
12/30/20 0:03:15,1609286595,8591.1,8591.1,539
12/30/20 0:03:16,1609286596,8591.2,8591.2,524.1
12/30/20 0:03:17,1609286597,8591.3,8591.3,524.1
12/30/20 0:03:18,1609286598,8591.4,8591.4,523.3
12/30/20 0:03:19,1609286599,8591.6,8591.6,544.2
12/30/20 0:03:20,1609286600,8591.7,8591.7,544.2
12/30/20 0:03:21,1609286601,8591.9,8591.9,517.9
12/30/20 0:03:22,1609286602,8592.1,8592.1,518.4
12/30/20 0:03:23,1609286603,8592.1,8592.1,518.4
12/30/20 0:03:24,1609286604,8592.3,8592.3,497
12/30/20 0:03:25,1609286605,8592.4,8592.4,497
12/30/20 0:03:26,1609286606,8592.6,8592.6,516.2
12/30/20 0:03:27,1609286607,8592.7,8592.7,516.2
12/30/20 0:03:28,1609286608,8592.8,8592.8,540.7
12/30/20 0:03:29,1609286609,8593,8593,541.9
12/30/20 0:03:30,1609286610,8593.1,8593.1,549.4
12/30/20 0:03:31,1609286611,8593.3,8593.3,549.4
12/30/20 0:03:32,1609286612,8593.4,8593.4,495.3
12/30/20 0:03:33,1609286613,8593.5,8593.5,495.3
12/30/20 0:03:34,1609286614,8593.7,8593.7,486.2
12/30/20 0:03:35,1609286615,8593.8,8593.8,486.4
12/30/20 0:03:36,1609286616,8594,8594,512.5
12/30/20 0:03:37,1609286617,8594.1,8594.1,512.5
12/30/20 0:03:38,1609286618,8594.2,8594.2,497.7
12/30/20 0:03:39,1609286619,8594.3,8594.3,497.7
12/30/20 0:03:40,1609286620,8594.5,8594.5,478.4
12/30/20 0:03:41,1609286621,8594.6,8594.6,518.1
12/30/20 0:03:42,1609286622,8594.8,8594.8,539.6
12/30/20 0:03:43,1609286623,8594.9,8594.9,539.6
12/30/20 0:03:44,1609286624,8595,8595,533.3
12/30/20 0:03:45,1609286625,8595.2,8595.2,540.5
12/30/20 0:03:46,1609286626,8595.3,8595.3,540.5
12/30/20 0:03:47,1609286627,8595.5,8595.5,540.5
12/30/20 0:03:48,1609286628,8595.6,8595.6,507.9
12/30/20 0:03:49,1609286629,8595.7,8595.7,507.9
12/30/20 0:03:50,1609286630,8595.9,8595.9,507.9
12/30/20 0:03:51,1609286631,8596.1,8596.1,504.4
12/30/20 0:03:52,1609286632,8596.1,8596.1,504.3
12/30/20 0:03:53,1609286633,8596.3,8596.3,504.6
12/30/20 0:03:54,1609286634,8596.4,8596.4,504.6
12/30/20 0:03:55,1609286635,8596.5,8596.5,495
12/30/20 0:03:56,1609286636,8596.7,8596.7,471.9
12/30/20 0:03:57,1609286637,8596.8,8596.8,465.2
12/30/20 0:03:58,1609286638,8596.9,8596.9,459.4
12/30/20 0:03:59,1609286639,8597.1,8597.1,485.4
12/30/20 0:04:00,1609286640,8597.2,8597.2,485.5
12/30/20 0:04:01,1609286641,8597.4,8597.4,518.1
12/30/20 0:04:02,1609286642,8597.4,8597.4,498.8
12/30/20 0:04:03,1609286643,8597.7,8597.7,504.5
12/30/20 0:04:04,1609286644,8597.7,8597.7,504.5
12/30/20 0:04:05,1609286645,8597.9,8597.9,495.6
12/30/20 0:04:06,1609286646,8598,8598,511.6
12/30/20 0:04:07,1609286647,8598.2,8598.2,511.6
12/30/20 0:04:08,1609286648,8598.3,8598.3,511.8
12/30/20 0:04:09,1609286649,8598.4,8598.4,520.9
12/30/20 0:04:10,1609286650,8598.6,8598.6,547.7
12/30/20 0:04:11,1609286651,8598.7,8598.7,547.7
12/30/20 0:04:12,1609286652,8598.9,8598.9,553
12/30/20 0:04:13,1609286653,8599,8599,553
12/30/20 0:04:14,1609286654,8599.2,8599.2,552.9
12/30/20 0:04:15,1609286655,8599.3,8599.3,552.7
12/30/20 0:04:16,1609286656,8599.4,8599.4,562.2
12/30/20 0:04:17,1609286657,8599.5,8599.5,562.2
12/30/20 0:04:18,1609286658,8599.6,8599.6,562.2
12/30/20 0:04:19,1609286659,8599.8,8599.8,472
12/30/20 0:04:20,1609286660,8600,8600,465.4
12/30/20 0:04:21,1609286661,8600.1,8600.1,482.3
12/30/20 0:04:22,1609286662,8600.3,8600.3,482.3
12/30/20 0:04:23,1609286663,8600.4,8600.4,515.2
12/30/20 0:04:24,1609286664,8600.5,8600.5,520.2
12/30/20 0:04:25,1609286665,8600.7,8600.7,529.3
12/30/20 0:04:26,1609286666,8600.8,8600.8,529.3
12/30/20 0:04:27,1609286667,8601,8601,529.3
12/30/20 0:04:28,1609286668,8601.1,8601.1,539.1
12/30/20 0:04:29,1609286669,8601.2,8601.2,539.1
12/30/20 0:04:30,1609286670,8601.4,8601.4,514.9
12/30/20 0:04:31,1609286671,8601.5,8601.5,525.3
12/30/20 0:04:32,1609286672,8601.6,8601.6,525.3
12/30/20 0:04:33,1609286673,8601.7,8601.7,525.3
12/30/20 0:04:34,1609286674,8601.9,8601.9,524.7
12/30/20 0:04:35,1609286675,8602.1,8602.1,494.3
12/30/20 0:04:36,1609286676,8602.1,8602.1,494.4
12/30/20 0:04:37,1609286677,8602.3,8602.3,494.4
12/30/20 0:04:38,1609286678,8602.4,8602.4,495.1
12/30/20 0:04:39,1609286679,8602.6,8602.6,556.3
12/30/20 0:04:40,1609286680,8602.7,8602.7,556.3
12/30/20 0:04:41,1609286681,8602.8,8602.8,523.8
12/30/20 0:04:42,1609286682,8603,8603,511.1
12/30/20 0:04:43,1609286683,8603.1,8603.1,536.4
12/30/20 0:04:44,1609286684,8603.3,8603.3,536.4
12/30/20 0:04:45,1609286685,8603.4,8603.4,491.6
12/30/20 0:04:46,1609286686,8603.5,8603.5,491.6
12/30/20 0:04:47,1609286687,8603.7,8603.7,504
12/30/20 0:04:48,1609286688,8603.8,8603.8,504
12/30/20 0:04:49,1609286689,8603.9,8603.9,478.6
12/30/20 0:04:50,1609286690,8604.1,8604.1,495.7
12/30/20 0:04:51,1609286691,8604.1,8604.1,495.7
12/30/20 0:04:52,1609286692,8604.3,8604.3,462.5
12/30/20 0:04:53,1609286693,8604.5,8604.5,488.2
12/30/20 0:04:54,1609286694,8604.6,8604.6,495.8
12/30/20 0:04:55,1609286695,8604.7,8604.7,495.8
12/30/20 0:04:56,1609286696,8604.9,8604.9,495.8
12/30/20 0:04:57,1609286697,8605,8605,472
12/30/20 0:04:58,1609286698,8605,8605,472
12/30/20 0:04:59,1609286699,8605,8605,444.2
12/30/20 0:05:00,1609286700,8605,8605,444.2
12/30/20 0:05:01,1609286701,8604.9,8605,0
12/30/20 0:05:02,1609286702,8604.3,8605,0
12/30/20 0:05:03,1609286703,8603.6,8605,0
12/30/20 0:05:04,1609286704,8602.8,8605,0
12/30/20 0:05:05,1609286705,8602.5,8605,0
12/30/20 0:05:06,1609286706,8602.3,8605,0
12/30/20 0:05:07,1609286707,8602.3,8605,0
12/30/20 0:05:08,1609286708,8602.4,8605,0
12/30/20 0:05:09,1609286709,8602.7,8605,0
12/30/20 0:05:10,1609286710,8602.7,8605,0
12/30/20 0:05:11,1609286711,8602.8,8605,0
12/30/20 0:05:12,1609286712,8602.8,8605,0
12/30/20 0:05:13,1609286713,8602.9,8605,0
12/30/20 0:05:14,1609286714,8602.9,8605,0
12/30/20 0:05:15,1609286715,8603,8605,0
12/30/20 0:05:16,1609286716,8603.2,8605,0
12/30/20 0:05:17,1609286717,8603.3,8605,0
12/30/20 0:05:18,1609286718,8603.3,8605,0
12/30/20 0:05:19,1609286719,8603.1,8605,0
12/30/20 0:05:20,1609286720,8602.7,8605,0
12/30/20 0:05:21,1609286721,8602.5,8605,0
12/30/20 0:05:22,1609286722,8602.7,8605,0
12/30/20 0:05:23,1609286723,8602.8,8605,0
12/30/20 0:05:24,1609286724,8602.9,8605,0
12/30/20 0:05:25,1609286725,8602.9,8605,0
12/30/20 0:05:26,1609286726,8602.9,8605,0
12/30/20 0:05:27,1609286727,8602.9,8605,0
12/30/20 0:05:28,1609286728,8602.9,8605,0
12/30/20 0:05:29,1609286729,8602.9,8605,0
12/30/20 0:05:30,1609286730,8602.9,8605,0
12/30/20 0:05:31,1609286731,8602.9,8605,0
12/30/20 0:05:32,1609286732,8602.9,8605,0
12/30/20 0:05:33,1609286733,8602.9,8605,0
12/30/20 0:05:34,1609286734,8602.9,8605,0
12/30/20 0:05:35,1609286735,8602.9,8605,0
12/30/20 0:05:36,1609286736,8602.9,8605,0
12/30/20 0:05:37,1609286737,8602.9,8605,0
12/30/20 0:05:38,1609286738,8602.9,8605,0
12/30/20 0:05:39,1609286739,8602.9,8605,0
12/30/20 0:05:40,1609286740,8602.9,8605,0
12/30/20 0:05:41,1609286741,8602.9,8605,0
12/30/20 0:05:42,1609286742,8602.9,8605,0
12/30/20 0:05:43,1609286743,8602.9,8605,0
12/30/20 0:05:44,1609286744,8602.9,8605,0
12/30/20 0:05:45,1609286745,8602.9,8605,0
12/30/20 0:05:46,1609286746,8602.9,8605,0
12/30/20 0:05:47,1609286747,8602.9,8605,0
12/30/20 0:05:48,1609286748,8602.9,8605,0
12/30/20 0:05:49,1609286749,8602.9,8605,0
12/30/20 0:05:50,1609286750,8602.9,8605,0
12/30/20 0:05:51,1609286751,8602.9,8605,0
12/30/20 0:05:52,1609286752,8602.9,8605,0
12/30/20 0:05:53,1609286753,8602.9,8605,0
12/30/20 0:05:54,1609286754,8602.9,8605,0
12/30/20 0:05:55,1609286755,8602.9,8605,0
12/30/20 0:05:56,1609286756,8602.9,8605,0
12/30/20 0:05:57,1609286757,8602.9,8605,0
12/30/20 0:05:58,1609286758,8602.9,8605,0
12/30/20 0:06:00,1609286760,8602.9,8605,0
12/30/20 0:06:01,1609286761,8602.9,8605,0
12/30/20 0:06:02,1609286762,8602.9,8605,0
12/30/20 0:06:03,1609286763,8602.9,8605,0
12/30/20 0:06:04,1609286764,8602.9,8605,0
12/30/20 0:06:05,1609286765,8602.9,8605,0
12/30/20 0:06:06,1609286766,8602.9,8605,0
12/30/20 0:06:07,1609286767,8602.9,8605,0
12/30/20 0:06:08,1609286768,8602.9,8605,0
12/30/20 0:06:09,1609286769,8602.9,8605,0
12/30/20 0:06:10,1609286770,8602.9,8605,0
12/30/20 0:06:11,1609286771,8602.9,8605,0
12/30/20 0:06:12,1609286772,8602.9,8605,0
12/30/20 0:06:13,1609286773,8602.9,8605,0
12/30/20 0:06:14,1609286774,8602.9,8605,0
12/30/20 0:06:15,1609286775,8602.9,8605,0
12/30/20 0:06:16,1609286776,8602.9,8605,0
12/30/20 0:06:17,1609286777,8602.9,8605,0
12/30/20 0:06:18,1609286778,8602.9,8605,0
12/30/20 0:06:19,1609286779,8602.9,8605,0
12/30/20 0:06:20,1609286780,8602.9,8605,0
12/30/20 0:06:21,1609286781,8602.9,8605,0
12/30/20 0:06:22,1609286782,8602.9,8605,0
12/30/20 0:06:23,1609286783,8602.9,8605,0
12/30/20 0:06:24,1609286784,8602.9,8605,0
12/30/20 0:06:25,1609286785,8602.9,8605,0
12/30/20 0:06:26,1609286786,8602.9,8605,0
12/30/20 0:06:27,1609286787,8602.9,8605,0
12/30/20 0:06:28,1609286788,8602.9,8605,0
12/30/20 0:06:30,1609286790,8602.9,8605,0
12/30/20 0:06:31,1609286791,8602.9,8605,0
12/30/20 0:06:32,1609286792,8602.9,8605,0
12/30/20 0:06:33,1609286793,8602.9,8605,0
12/30/20 0:06:34,1609286794,8602.9,8605,0
12/30/20 0:06:35,1609286795,8602.9,8605,0
12/30/20 0:06:36,1609286796,8602.9,8605,0
12/30/20 0:06:37,1609286797,8602.9,8605,0
12/30/20 0:06:38,1609286798,8602.9,8605,0
12/30/20 0:06:39,1609286799,8602.9,8605,0
12/30/20 0:06:40,1609286800,8602.9,8605,0
12/30/20 0:06:41,1609286801,8602.9,8605,0
12/30/20 0:06:42,1609286802,8602.9,8605,0
12/30/20 0:06:43,1609286803,8602.9,8605,0
12/30/20 0:06:44,1609286804,8602.9,8605,0
12/30/20 0:06:45,1609286805,8602.9,8605,0
12/30/20 0:06:46,1609286806,8602.9,8605,0
12/30/20 0:06:47,1609286807,8602.9,8605,0
12/30/20 0:06:48,1609286808,8602.9,8605,0
12/30/20 0:06:49,1609286809,8602.9,8605,0
12/30/20 0:06:50,1609286810,8602.9,8605,0
12/30/20 0:06:51,1609286811,8602.9,8605,0
12/30/20 0:06:52,1609286812,8602.9,8605,0
12/30/20 0:06:53,1609286813,8602.9,8605,0
12/30/20 0:06:54,1609286814,8602.9,8605,0
12/30/20 0:06:55,1609286815,8602.9,8605,0
12/30/20 0:06:56,1609286816,8602.9,8605,0
12/30/20 0:06:57,1609286817,8602.9,8605,0
12/30/20 0:06:58,1609286818,8602.9,8605,0
12/30/20 0:06:59,1609286819,8602.9,8605,0
12/30/20 0:07:00,1609286820,8602.9,8605,0
12/30/20 0:07:01,1609286821,8602.9,8605,0
12/30/20 0:07:02,1609286822,8602.9,8605,0
12/30/20 0:07:03,1609286823,8602.9,8605,0
12/30/20 0:07:04,1609286824,8602.9,8605,0
12/30/20 0:07:05,1609286825,8602.9,8605,0
12/30/20 0:07:06,1609286826,8602.9,8605,0
12/30/20 0:07:07,1609286827,8602.9,8605,0
12/30/20 0:07:08,1609286828,8602.9,8605,0
12/30/20 0:07:09,1609286829,8602.9,8605,0
12/30/20 0:07:10,1609286830,8602.9,8605,0
12/30/20 0:07:11,1609286831,8602.9,8605,0
12/30/20 0:07:12,1609286832,8602.9,8605,0
12/30/20 0:07:13,1609286833,8602.9,8605,0
12/30/20 0:07:14,1609286834,8602.9,8605,0
12/30/20 0:07:15,1609286835,8602.9,8605,0
12/30/20 0:07:16,1609286836,8602.9,8605,0
12/30/20 0:07:17,1609286837,8602.9,8605,0
12/30/20 0:07:18,1609286838,8602.9,8605,0
12/30/20 0:07:19,1609286839,8602.9,8605,0
12/30/20 0:07:20,1609286840,8602.9,8605,0
12/30/20 0:07:21,1609286841,8602.9,8605,0
12/30/20 0:07:22,1609286842,8602.9,8605,0
12/30/20 0:07:23,1609286843,8602.9,8605,0
12/30/20 0:07:24,1609286844,8602.9,8605,0
12/30/20 0:07:25,1609286845,8602.9,8605,0
12/30/20 0:07:26,1609286846,8602.9,8605,0
12/30/20 0:07:27,1609286847,8602.9,8605,0
12/30/20 0:07:28,1609286848,8602.9,8605,0
12/30/20 0:07:29,1609286849,8602.9,8605,0
12/30/20 0:07:30,1609286850,8602.9,8605,0
12/30/20 0:07:31,1609286851,8602.9,8605,0
12/30/20 0:07:32,1609286852,8602.9,8605,0
12/30/20 0:07:33,1609286853,8602.9,8605,0
12/30/20 0:07:34,1609286854,8602.9,8605,0
12/30/20 0:07:35,1609286855,8602.9,8605,0
12/30/20 0:07:36,1609286856,8602.9,8605,0
12/30/20 0:07:37,1609286857,8602.9,8605,0
12/30/20 0:07:38,1609286858,8602.9,8605,0
12/30/20 0:07:39,1609286859,8602.9,8605,0
12/30/20 0:07:40,1609286860,8602.9,8605,0
12/30/20 0:07:41,1609286861,8602.9,8605,0
12/30/20 0:07:42,1609286862,8602.9,8605,0
12/30/20 0:07:43,1609286863,8602.9,8605,0
12/30/20 0:07:44,1609286864,8602.9,8605,0
12/30/20 0:07:45,1609286865,8602.9,8605,0
12/30/20 0:07:46,1609286866,8602.9,8605,0
12/30/20 0:07:47,1609286867,8602.9,8605,0
12/30/20 0:07:48,1609286868,8602.9,8605,0
12/30/20 0:07:49,1609286869,8602.9,8605,0
12/30/20 0:07:50,1609286870,8602.9,8605,0
12/30/20 0:07:51,1609286871,8602.9,8605,0
12/30/20 0:07:52,1609286872,8602.9,8605,0
12/30/20 0:07:53,1609286873,8602.9,8605,0
12/30/20 0:07:54,1609286874,8602.9,8605,0
12/30/20 0:07:55,1609286875,8602.9,8605,0
12/30/20 0:07:56,1609286876,8602.9,8605,0
12/30/20 0:07:57,1609286877,8602.9,8605,0
12/30/20 0:07:58,1609286878,8602.9,8605,0
12/30/20 0:07:59,1609286879,8602.9,8605,0
12/30/20 0:08:00,1609286880,8602.6,8605,0
